Namespace(batch_size=32, block_size=255, data_path='/vast/eo41/data/konkle_ood/vehicle_vs_nonvehicle/nonvehicle', dist_backend='nccl', dist_url='env://', epochs=1000, gpt_config='GPT_gimel', gpu=None, local_rank=-1, lr=0.0003, num_workers=16, optimizer='Adam', rank=-1, resume='/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_gimel.pt', save_dir='/scratch/eo41/visual-recognition-memory/gpt_finetuned_models', save_freq=100, save_prefix='imagenet100_gimel_konkle_nonvehicle', seed=0, subsample=1.0, vocab_size=16384, vqconfig_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.yaml', vqmodel_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.ckpt', world_size=-1)
model:
  base_learning_rate: 4.5e-06
  params:
    ddconfig:
      attn_resolutions:
      - 16
      ch: 128
      ch_mult:
      - 1
      - 1
      - 2
      - 2
      - 4
      double_z: false
      dropout: 0.0
      in_channels: 3
      num_res_blocks: 2
      out_ch: 3
      resolution: 256
      z_channels: 256
    embed_dim: 256
    lossconfig:
      params:
        codebook_weight: 1.0
        disc_conditional: false
        disc_in_channels: 3
        disc_num_layers: 2
        disc_start: 0
        disc_weight: 0.75
      target: vqloss.VQLPIPSWithDiscriminator
    monitor: val/rec_loss
    n_embed: 16384
  target: vqmodel.VQModel

Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
loaded pretrained LPIPS loss from taming/modules/autoencoder/lpips/vgg.pth
VQLPIPSWithDiscriminator running with hinge loss.
Loaded VQ encoder.
Data loaded: dataset contains 4462 images, and takes 140 training iterations per epoch.
Number of parameters: 750659840
Running on 1 GPUs total
=> loaded model weights and optimizer state at checkpoint '/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_gimel.pt'
/scratch/eo41/miniconda3/lib/python3.7/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
Epoch: 0 | Training loss: 3.5504088044166564 | Elapsed time: 115.27275896072388
Epoch: 132 | Training loss: 2.006466714824949 | Elapsed time: 107.20335006713867
Epoch: 133 | Training loss: 2.0040688327380587 | Elapsed time: 107.19032740592957
Epoch: 134 | Training loss: 2.001642075606755 | Elapsed time: 107.28635811805725
Epoch: 135 | Training loss: 1.9964871542794365 | Elapsed time: 107.24453353881836
Epoch: 136 | Training loss: 1.9919730348246438 | Elapsed time: 107.25290989875793
Epoch: 137 | Training loss: 1.9960479250976018 | Elapsed time: 107.24953770637512
Epoch: 138 | Training loss: 1.98301351581301 | Elapsed time: 107.3137538433075
Epoch: 139 | Training loss: 1.985534998348781 | Elapsed time: 107.37141370773315
Epoch: 140 | Training loss: 1.9813037642410822 | Elapsed time: 107.39704012870789
Epoch: 141 | Training loss: 1.9793467351368494 | Elapsed time: 107.26008415222168
Epoch: 142 | Training loss: 1.9775031353746142 | Elapsed time: 107.26669311523438
Epoch: 143 | Training loss: 1.9714955866336823 | Elapsed time: 107.41504573822021
Epoch: 144 | Training loss: 1.9676829363618578 | Elapsed time: 107.28867554664612
Epoch: 145 | Training loss: 1.9690151563712528 | Elapsed time: 107.32784152030945
Epoch: 146 | Training loss: 1.9671663122517722 | Elapsed time: 107.45851397514343
Epoch: 147 | Training loss: 1.9589315942355565 | Elapsed time: 107.29172968864441
Epoch: 148 | Training loss: 1.9578185081481934 | Elapsed time: 107.18292212486267
Epoch: 149 | Training loss: 1.950712686777115 | Elapsed time: 107.22865986824036
Epoch: 150 | Training loss: 1.9516655581338065 | Elapsed time: 107.37879371643066
Epoch: 151 | Training loss: 1.9495337273393358 | Elapsed time: 107.42148947715759
Epoch: 152 | Training loss: 1.9455644752298082 | Elapsed time: 107.29125046730042
Epoch: 153 | Training loss: 1.9407816197190966 | Elapsed time: 107.37355542182922
Epoch: 154 | Training loss: 1.9333372942038944 | Elapsed time: 107.27475166320801
Epoch: 155 | Training loss: 1.9399410622460502 | Elapsed time: 107.39416790008545
Epoch: 156 | Training loss: 1.936110862663814 | Elapsed time: 107.40482115745544
Epoch: 157 | Training loss: 1.9318606887544905 | Elapsed time: 107.44416046142578
Epoch: 158 | Training loss: 1.9264094063213892 | Elapsed time: 107.2961642742157
Epoch: 159 | Training loss: 1.9258341039930071 | Elapsed time: 107.45476412773132
Epoch: 160 | Training loss: 1.9239684394427707 | Elapsed time: 107.38405203819275
Epoch: 161 | Training loss: 1.920302997316633 | Elapsed time: 107.5449891090393
Epoch: 162 | Training loss: 1.9164832830429077 | Elapsed time: 107.38677287101746
Epoch: 163 | Training loss: 1.9148795826094491 | Elapsed time: 107.28357267379761
Epoch: 164 | Training loss: 1.9096639028617315 | Elapsed time: 107.41273212432861
Epoch: 165 | Training loss: 1.907946357556752 | Elapsed time: 107.41573786735535
Epoch: 166 | Training loss: 1.9050569934504373 | Elapsed time: 107.29882621765137
Epoch: 167 | Training loss: 1.904034388916833 | Elapsed time: 107.33910131454468
Epoch: 168 | Training loss: 1.8971479569162641 | Elapsed time: 107.32813811302185
Epoch: 169 | Training loss: 1.90401828118733 | Elapsed time: 107.40115141868591
Epoch: 170 | Training loss: 1.8991460706506456 | Elapsed time: 107.4316132068634
Epoch: 171 | Training loss: 1.8968766680785587 | Elapsed time: 107.3758385181427
Epoch: 172 | Training loss: 1.8881991692951747 | Elapsed time: 107.45235300064087
Epoch: 173 | Training loss: 1.886132686478751 | Elapsed time: 107.31672954559326
Epoch: 174 | Training loss: 1.8833549082279206 | Elapsed time: 107.33349180221558
Epoch: 175 | Training loss: 1.8802010663918087 | Elapsed time: 107.43004894256592
Epoch: 176 | Training loss: 1.8770022775445665 | Elapsed time: 107.26948118209839
Epoch: 177 | Training loss: 1.8797449682440077 | Elapsed time: 107.2414481639862
Epoch: 178 | Training loss: 1.8756507226399013 | Elapsed time: 107.41710257530212
Epoch: 179 | Training loss: 1.87012728367533 | Elapsed time: 107.41960883140564
Epoch: 180 | Training loss: 1.867607708488192 | Elapsed time: 107.43318939208984
Epoch: 181 | Training loss: 1.8690574884414672 | Elapsed time: 107.25098729133606
Epoch: 182 | Training loss: 1.8660067711557662 | Elapsed time: 107.26194620132446
Epoch: 183 | Training loss: 1.864107744182859 | Elapsed time: 107.10918498039246
Epoch: 184 | Training loss: 1.859013763495854 | Elapsed time: 107.2273256778717
Epoch: 185 | Training loss: 1.8584560930728913 | Elapsed time: 107.3477954864502
Epoch: 186 | Training loss: 1.8540797863687788 | Elapsed time: 107.26298499107361
Epoch: 187 | Training loss: 1.8537772493703024 | Elapsed time: 107.25193786621094
Epoch: 188 | Training loss: 1.8491014182567596 | Elapsed time: 107.37640810012817
Epoch: 189 | Training loss: 1.8476537449019297 | Elapsed time: 107.23824834823608
Epoch: 190 | Training loss: 1.8476016300065177 | Elapsed time: 107.27727198600769
Epoch: 191 | Training loss: 1.8430380293301174 | Elapsed time: 107.3300552368164
Epoch: 192 | Training loss: 1.8472603184836252 | Elapsed time: 107.30501365661621
Epoch: 193 | Training loss: 1.8382879095418112 | Elapsed time: 107.19556450843811
Epoch: 194 | Training loss: 1.837234116452081 | Elapsed time: 107.25189518928528
Epoch: 195 | Training loss: 1.8377774775028228 | Elapsed time: 107.20500874519348
Epoch: 196 | Training loss: 1.8320204760347094 | Elapsed time: 107.11231684684753
Epoch: 197 | Training loss: 1.8341403492859432 | Elapsed time: 107.28771781921387
Epoch: 198 | Training loss: 1.8291333879743303 | Elapsed time: 107.28782367706299
Epoch: 199 | Training loss: 1.8305111961705345 | Elapsed time: 107.20704483985901
Epoch: 200 | Training loss: 1.8245204193251474 | Elapsed time: 107.27161693572998
Saving model to: /scratch/eo41/visual-recognition-memory/gpt_finetuned_models/imagenet100_gimel_konkle_nonvehicle_200.pt
Epoch: 201 | Training loss: 1.8230826369353703 | Elapsed time: 107.22090291976929
Epoch: 202 | Training loss: 1.8187279488359178 | Elapsed time: 107.17459774017334
Epoch: 203 | Training loss: 1.820575179372515 | Elapsed time: 107.20830845832825
Epoch: 204 | Training loss: 1.819847217627934 | Elapsed time: 107.4179060459137
Epoch: 205 | Training loss: 1.8153549637113298 | Elapsed time: 107.1925733089447
Epoch: 206 | Training loss: 1.814438213620867 | Elapsed time: 107.24263596534729
Epoch: 207 | Training loss: 1.8093803014074052 | Elapsed time: 107.27162909507751
Epoch: 208 | Training loss: 1.8077626347541809 | Elapsed time: 107.2086021900177
Epoch: 209 | Training loss: 1.8050338923931122 | Elapsed time: 107.20274353027344
Epoch: 210 | Training loss: 1.8063344512666974 | Elapsed time: 107.19039106369019
Epoch: 211 | Training loss: 1.8039126898561204 | Elapsed time: 107.27026176452637
Epoch: 212 | Training loss: 1.8006610793726785 | Elapsed time: 107.20986700057983
Epoch: 213 | Training loss: 1.8007125377655029 | Elapsed time: 107.40057253837585
Epoch: 214 | Training loss: 1.7984630065304892 | Elapsed time: 107.30083513259888
Epoch: 215 | Training loss: 1.7940190272671837 | Elapsed time: 107.20292377471924
Epoch: 216 | Training loss: 1.7924712870802197 | Elapsed time: 107.36688351631165
Epoch: 217 | Training loss: 1.7946582538740976 | Elapsed time: 107.28347539901733
Epoch: 218 | Training loss: 1.789351407119206 | Elapsed time: 107.24657702445984
Epoch: 219 | Training loss: 1.787872564792633 | Elapsed time: 107.30978560447693
Epoch: 220 | Training loss: 1.7857014213289533 | Elapsed time: 107.13389778137207
Epoch: 221 | Training loss: 1.7864279065813338 | Elapsed time: 107.23710322380066
Epoch: 222 | Training loss: 1.7801486253738403 | Elapsed time: 107.17513751983643
Epoch: 223 | Training loss: 1.7825994891779764 | Elapsed time: 107.22606682777405
Epoch: 224 | Training loss: 1.7762446216174534 | Elapsed time: 107.35852432250977
Epoch: 225 | Training loss: 1.7749889075756073 | Elapsed time: 107.3261501789093
Epoch: 226 | Training loss: 1.770612531048911 | Elapsed time: 107.34564161300659
Epoch: 227 | Training loss: 1.7756811729499271 | Elapsed time: 107.30059003829956
Epoch: 228 | Training loss: 1.7713779773030962 | Elapsed time: 107.16665029525757
Epoch: 229 | Training loss: 1.769557958841324 | Elapsed time: 107.2594268321991
Epoch: 230 | Training loss: 1.765327606030873 | Elapsed time: 107.29378819465637
Epoch: 231 | Training loss: 1.769273693220956 | Elapsed time: 107.21229314804077
Epoch: 232 | Training loss: 1.763441881963185 | Elapsed time: 107.27532243728638
Epoch: 233 | Training loss: 1.7619786032608578 | Elapsed time: 107.29835224151611
Epoch: 234 | Training loss: 1.758906556027276 | Elapsed time: 107.32160019874573
Epoch: 235 | Training loss: 1.7574374624661038 | Elapsed time: 107.21010518074036
Epoch: 236 | Training loss: 1.757375477893012 | Elapsed time: 107.17511296272278
Epoch: 237 | Training loss: 1.7560090073517391 | Elapsed time: 107.20860981941223
Epoch: 238 | Training loss: 1.7560259929725102 | Elapsed time: 107.20857310295105
Epoch: 239 | Training loss: 1.7512912818363735 | Elapsed time: 107.10997200012207
Epoch: 240 | Training loss: 1.7498526981898717 | Elapsed time: 107.1735303401947
Epoch: 241 | Training loss: 1.749910248177392 | Elapsed time: 107.27693796157837
Epoch: 242 | Training loss: 1.7437835540090287 | Elapsed time: 107.17224192619324
Epoch: 243 | Training loss: 1.745278994526182 | Elapsed time: 107.22994804382324
Epoch: 244 | Training loss: 1.7428572535514832 | Elapsed time: 107.31305074691772
Epoch: 245 | Training loss: 1.7410139713968549 | Elapsed time: 107.18554639816284
Epoch: 246 | Training loss: 1.7411863906042917 | Elapsed time: 107.24095225334167
Epoch: 247 | Training loss: 1.7408649776663099 | Elapsed time: 107.37671208381653
Epoch: 248 | Training loss: 1.7367720425128936 | Elapsed time: 107.25950884819031
Epoch: 249 | Training loss: 1.7336054146289825 | Elapsed time: 107.36178159713745
Epoch: 250 | Training loss: 1.7338565349578858 | Elapsed time: 107.21728563308716
Epoch: 251 | Training loss: 1.731371488741466 | Elapsed time: 107.21452021598816
Epoch: 252 | Training loss: 1.7307060411998203 | Elapsed time: 107.25606989860535
Epoch: 253 | Training loss: 1.732014924287796 | Elapsed time: 107.23453950881958
Epoch: 254 | Training loss: 1.725957807472774 | Elapsed time: 107.07479214668274
Epoch: 255 | Training loss: 1.7255443683692386 | Elapsed time: 107.34725737571716
Epoch: 256 | Training loss: 1.722917046717235 | Elapsed time: 107.08826851844788
Epoch: 257 | Training loss: 1.7209364184311458 | Elapsed time: 107.1995222568512
Epoch: 258 | Training loss: 1.7207830548286438 | Elapsed time: 107.23076152801514
Epoch: 259 | Training loss: 1.718217784166336 | Elapsed time: 107.25678563117981
Epoch: 260 | Training loss: 1.719737811599459 | Elapsed time: 107.21759843826294
Epoch: 261 | Training loss: 1.7163593522139957 | Elapsed time: 107.21791887283325
Epoch: 262 | Training loss: 1.7152245257581984 | Elapsed time: 107.39813828468323
Epoch: 263 | Training loss: 1.7130401364394596 | Elapsed time: 107.26556277275085
Epoch: 264 | Training loss: 1.711919718980789 | Elapsed time: 107.34047603607178
Epoch: 265 | Training loss: 1.7136868638651712 | Elapsed time: 107.23364639282227
Epoch: 266 | Training loss: 1.70956614954131 | Elapsed time: 107.23519921302795
Epoch: 267 | Training loss: 1.7062767156532832 | Elapsed time: 107.21713662147522
Epoch: 268 | Training loss: 1.7038392875875745 | Elapsed time: 107.19936609268188
Epoch: 269 | Training loss: 1.7070692752088819 | Elapsed time: 107.32160544395447
Epoch: 270 | Training loss: 1.7024861114365715 | Elapsed time: 107.19000840187073
Epoch: 271 | Training loss: 1.6998389754976546 | Elapsed time: 107.39511919021606
Epoch: 272 | Training loss: 1.7008773105485098 | Elapsed time: 107.21144580841064
Epoch: 273 | Training loss: 1.6985409455639975 | Elapsed time: 107.29624128341675
Epoch: 274 | Training loss: 1.695943421976907 | Elapsed time: 107.26082253456116
Epoch: 275 | Training loss: 1.6948959078107562 | Elapsed time: 107.31922316551208
Epoch: 276 | Training loss: 1.6928536994116647 | Elapsed time: 107.24990320205688
Epoch: 277 | Training loss: 1.6937672989709036 | Elapsed time: 107.23236799240112
Epoch: 278 | Training loss: 1.690649460894721 | Elapsed time: 107.26535034179688
Epoch: 279 | Training loss: 1.688782366684505 | Elapsed time: 107.3077700138092
Epoch: 280 | Training loss: 1.690015608923776 | Elapsed time: 107.23229503631592
Epoch: 281 | Training loss: 1.6891291686466763 | Elapsed time: 107.2327036857605
Epoch: 282 | Training loss: 1.6845182478427887 | Elapsed time: 107.24880814552307
Epoch: 283 | Training loss: 1.6863493144512176 | Elapsed time: 107.24427509307861
Epoch: 284 | Training loss: 1.6828956867967333 | Elapsed time: 107.49367260932922
Epoch: 285 | Training loss: 1.680292637859072 | Elapsed time: 107.45409178733826
Epoch: 286 | Training loss: 1.680571083511625 | Elapsed time: 107.50350165367126
Epoch: 287 | Training loss: 1.6806372037955692 | Elapsed time: 107.3533296585083
