Namespace(data_path='/vast/eo41/data/konkle_split/train', vqconfig_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.yaml', vqmodel_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.ckpt', num_workers=16, seed=0, save_dir='/scratch/eo41/vqgan-gpt/gpt_finetuned_models', save_prefix='say_gimel_konkle_iid', save_freq=50, gpt_config='GPT_gimel', vocab_size=8192, block_size=1023, batch_size=8, lr=0.0003, optimizer='Adam', epochs=1000, resume='/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt', gpu=None, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1)
Namespace(data_path='/vast/eo41/data/konkle_split/train', vqconfig_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.yaml', vqmodel_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.ckpt', num_workers=16, seed=0, save_dir='/scratch/eo41/vqgan-gpt/gpt_finetuned_models', save_prefix='say_gimel_konkle_iid', save_freq=50, gpt_config='GPT_gimel', vocab_size=8192, block_size=1023, batch_size=8, lr=0.0003, optimizer='Adam', epochs=1000, resume='/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt', gpu=None, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1)
model:
  base_learning_rate: 1.0e-05
  params:
    ddconfig:
      attn_resolutions:
      - 32
      ch: 128
      ch_mult:
      - 1
      - 1
      - 2
      - 4
      double_z: false
      dropout: 0.0
      in_channels: 3
      num_res_blocks: 2
      out_ch: 3
      resolution: 256
      z_channels: 256
    embed_dim: 256
    lossconfig:
      params:
        codebook_weight: 1.0
        disc_conditional: false
        disc_in_channels: 3
        disc_start: 100001
        disc_weight: 0.2
      target: vqloss.VQLPIPSWithDiscriminator
    n_embed: 8192
  target: vqmodel.VQModel

Working with z of shape (1, 256, 32, 32) = 262144 dimensions.
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
loaded pretrained LPIPS loss from taming/modules/autoencoder/lpips/vgg.pth
VQLPIPSWithDiscriminator running with hinge loss.
Data loaded: dataset contains 2121 images, and takes 133 training iterations per epoch.
Number of parameters: 730671360
Running on 2 GPUs total
=> loaded model weights and optimizer state at checkpoint '/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt'
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
Epoch: 0 | Training loss: 3.779388121196202 | Elapsed time: 390.66883754730225
Epoch: 48 | Training loss: 2.4295111428526113 | Elapsed time: 381.13220477104187
Epoch: 49 | Training loss: 2.368535264094073 | Elapsed time: 381.02741980552673
Epoch: 50 | Training loss: 2.378209106007913 | Elapsed time: 381.05265712738037
Saving model to: /scratch/eo41/vqgan-gpt/gpt_finetuned_models/say_gimel_konkle_iid_50.pt
Epoch: 51 | Training loss: 2.3804775306156705 | Elapsed time: 381.0791611671448
Epoch: 52 | Training loss: 2.3865614385533154 | Elapsed time: 381.18910217285156
Epoch: 53 | Training loss: 2.400790331955243 | Elapsed time: 381.09181213378906
Epoch: 54 | Training loss: 2.3321785021545294 | Elapsed time: 381.0434992313385
Epoch: 55 | Training loss: 2.346287841187384 | Elapsed time: 381.1305773258209
Epoch: 56 | Training loss: 2.3162108722485995 | Elapsed time: 381.17847871780396
Epoch: 57 | Training loss: 2.3170534542628696 | Elapsed time: 381.28121399879456
Epoch: 58 | Training loss: 2.320073629680433 | Elapsed time: 380.93187975883484
Epoch: 59 | Training loss: 2.3064513305076084 | Elapsed time: 380.9196050167084
Epoch: 60 | Training loss: 2.320512937423878 | Elapsed time: 380.91291975975037
Epoch: 61 | Training loss: 2.289191070355867 | Elapsed time: 381.0183062553406
Epoch: 62 | Training loss: 2.288613642068734 | Elapsed time: 380.9875090122223
Epoch: 63 | Training loss: 2.2570533967555915 | Elapsed time: 381.1062595844269
Epoch: 64 | Training loss: 2.275535293987819 | Elapsed time: 381.0555019378662
Epoch: 65 | Training loss: 2.244713811049784 | Elapsed time: 381.15057945251465
Epoch: 66 | Training loss: 2.227871967437572 | Elapsed time: 381.1465940475464
Epoch: 67 | Training loss: 2.2699726416652366 | Elapsed time: 381.15500593185425
Epoch: 68 | Training loss: 2.249145749816321 | Elapsed time: 381.1782257556915
Epoch: 69 | Training loss: 2.2548968800924776 | Elapsed time: 381.00436997413635
Epoch: 70 | Training loss: 2.245515448706491 | Elapsed time: 381.24357557296753
Epoch: 71 | Training loss: 2.232254614507345 | Elapsed time: 381.16248655319214
Epoch: 72 | Training loss: 2.2465271546428367 | Elapsed time: 381.3781843185425
Epoch: 73 | Training loss: 2.202689335758525 | Elapsed time: 381.1864273548126
Epoch: 74 | Training loss: 2.2088659455005386 | Elapsed time: 381.00239276885986
Epoch: 75 | Training loss: 2.2414678648898474 | Elapsed time: 381.14406871795654
Epoch: 76 | Training loss: 2.1930497167702008 | Elapsed time: 381.072895526886
Epoch: 77 | Training loss: 2.1968798180271807 | Elapsed time: 381.2872545719147
Epoch: 78 | Training loss: 2.196190261303034 | Elapsed time: 381.045774936676
Epoch: 79 | Training loss: 2.197609725751375 | Elapsed time: 381.071738243103
Epoch: 80 | Training loss: 2.153563193808821 | Elapsed time: 380.9195065498352
Epoch: 81 | Training loss: 2.1741835667674705 | Elapsed time: 381.19056272506714
Epoch: 82 | Training loss: 2.1706464541585824 | Elapsed time: 381.0232241153717
Epoch: 83 | Training loss: 2.1627060094274078 | Elapsed time: 380.98024010658264
Epoch: 84 | Training loss: 2.170034905125324 | Elapsed time: 381.213175535202
Epoch: 85 | Training loss: 2.1416990864545777 | Elapsed time: 380.9454507827759
Epoch: 86 | Training loss: 2.143070964884937 | Elapsed time: 381.1302103996277
Epoch: 87 | Training loss: 2.1131633322938046 | Elapsed time: 381.03752088546753
Epoch: 88 | Training loss: 2.136580192953124 | Elapsed time: 381.08807373046875
Epoch: 89 | Training loss: 2.1248604041293153 | Elapsed time: 380.9732735157013
Epoch: 90 | Training loss: 2.12699576338431 | Elapsed time: 380.9384205341339
Epoch: 91 | Training loss: 2.1289256900773013 | Elapsed time: 381.0606231689453
Epoch: 92 | Training loss: 2.114909549404804 | Elapsed time: 381.19879245758057
Epoch: 93 | Training loss: 2.1239784095520364 | Elapsed time: 381.1504580974579
Epoch: 94 | Training loss: 2.123954261155953 | Elapsed time: 381.0864496231079
Epoch: 95 | Training loss: 2.0979747458508142 | Elapsed time: 380.9770302772522
Epoch: 96 | Training loss: 2.159182719718245 | Elapsed time: 381.1620707511902
Epoch: 97 | Training loss: 2.0987685748509 | Elapsed time: 381.04227471351624
Epoch: 98 | Training loss: 2.1147098003473497 | Elapsed time: 381.1767387390137
Epoch: 99 | Training loss: 2.0609780218368186 | Elapsed time: 381.00594830513
Epoch: 100 | Training loss: 2.090566670984254 | Elapsed time: 380.9942898750305
Saving model to: /scratch/eo41/vqgan-gpt/gpt_finetuned_models/say_gimel_konkle_iid_100.pt
Epoch: 101 | Training loss: 2.0960264663050947 | Elapsed time: 381.0753126144409
Epoch: 102 | Training loss: 2.0795849740953374 | Elapsed time: 380.9493432044983
Epoch: 103 | Training loss: 2.1081949830951547 | Elapsed time: 381.08512139320374
Epoch: 104 | Training loss: 2.0725205222466836 | Elapsed time: 381.3169071674347
Epoch: 105 | Training loss: 2.0463749277860597 | Elapsed time: 381.16734409332275
Epoch: 106 | Training loss: 2.095384439131371 | Elapsed time: 381.0589904785156
Epoch: 107 | Training loss: 2.0522584959976653 | Elapsed time: 381.3871967792511
Epoch: 108 | Training loss: 2.0933222887211276 | Elapsed time: 381.1770191192627
Epoch: 109 | Training loss: 2.0674428617147576 | Elapsed time: 381.2090528011322
Epoch: 110 | Training loss: 2.0716692513989328 | Elapsed time: 381.2363624572754
Epoch: 111 | Training loss: 2.0531783587950514 | Elapsed time: 381.185240983963
Epoch: 112 | Training loss: 2.0461353583443436 | Elapsed time: 381.2290732860565
Epoch: 113 | Training loss: 2.0258710061697136 | Elapsed time: 381.03564190864563
Epoch: 114 | Training loss: 2.038158555676166 | Elapsed time: 381.11667037010193
Epoch: 115 | Training loss: 2.0438550262522877 | Elapsed time: 380.94581961631775
Epoch: 116 | Training loss: 2.0424009991767713 | Elapsed time: 381.17233395576477
Epoch: 117 | Training loss: 2.048039704337156 | Elapsed time: 381.13219928741455
Epoch: 118 | Training loss: 2.0395906805095816 | Elapsed time: 381.16128754615784
Epoch: 119 | Training loss: 2.0477932467496487 | Elapsed time: 381.1714107990265
Epoch: 120 | Training loss: 2.0003823570739057 | Elapsed time: 380.95611333847046
Epoch: 121 | Training loss: 2.0241141704688395 | Elapsed time: 381.2061758041382
Epoch: 122 | Training loss: 2.018436216770258 | Elapsed time: 381.1507613658905
Epoch: 123 | Training loss: 2.001349366697154 | Elapsed time: 381.6601333618164
Epoch: 124 | Training loss: 1.9847015617485333 | Elapsed time: 382.2332317829132
Epoch: 125 | Training loss: 2.0026955389438714 | Elapsed time: 382.45091342926025
Epoch: 126 | Training loss: 2.015668757876059 | Elapsed time: 382.46093821525574
Epoch: 127 | Training loss: 1.9905407760376321 | Elapsed time: 382.4101867675781
Epoch: 128 | Training loss: 1.9893297539617782 | Elapsed time: 382.39304518699646
Epoch: 129 | Training loss: 1.9951611542163934 | Elapsed time: 382.44029450416565
Epoch: 130 | Training loss: 2.005442290377796 | Elapsed time: 382.4747574329376
Epoch: 131 | Training loss: 1.990758466541319 | Elapsed time: 382.25794434547424
Epoch: 132 | Training loss: 2.0071938683215835 | Elapsed time: 382.45707154273987
Epoch: 133 | Training loss: 1.9855397312264693 | Elapsed time: 382.3179461956024
Epoch: 134 | Training loss: 1.9977751889623196 | Elapsed time: 382.496395111084
Epoch: 135 | Training loss: 2.0045903186152754 | Elapsed time: 382.5459268093109
Epoch: 136 | Training loss: 1.9700530543363184 | Elapsed time: 382.2393054962158
Epoch: 137 | Training loss: 1.9784392234974337 | Elapsed time: 382.4735412597656
Epoch: 138 | Training loss: 1.978011545382048 | Elapsed time: 382.5127673149109
Epoch: 139 | Training loss: 1.9659147603171212 | Elapsed time: 382.45908093452454
Epoch: 140 | Training loss: 1.972452543731919 | Elapsed time: 382.54143929481506
Epoch: 141 | Training loss: 1.9511074213157023 | Elapsed time: 382.67625069618225
Epoch: 142 | Training loss: 1.9692135394964003 | Elapsed time: 382.2671172618866
Epoch: 143 | Training loss: 1.9260224435562479 | Elapsed time: 382.32386207580566
Epoch: 144 | Training loss: 1.9813723089103412 | Elapsed time: 382.422550201416
Epoch: 145 | Training loss: 1.940451051059522 | Elapsed time: 382.53390407562256
Epoch: 146 | Training loss: 1.9398948509890335 | Elapsed time: 382.4414312839508
Epoch: 147 | Training loss: 1.9187005686580687 | Elapsed time: 382.2370710372925
Epoch: 148 | Training loss: 1.9488759856475026 | Elapsed time: 382.5161774158478
Epoch: 149 | Training loss: 1.945137377968408 | Elapsed time: 382.3519287109375
Epoch: 150 | Training loss: 1.9626245597251375 | Elapsed time: 382.3081588745117
Saving model to: /scratch/eo41/vqgan-gpt/gpt_finetuned_models/say_gimel_konkle_iid_150.pt
Epoch: 151 | Training loss: 1.92536375307499 | Elapsed time: 382.5406951904297
Epoch: 152 | Training loss: 1.9218969891842146 | Elapsed time: 382.41775608062744
Epoch: 153 | Training loss: 1.9445972630852146 | Elapsed time: 382.4839220046997
Epoch: 154 | Training loss: 1.9407738742971778 | Elapsed time: 382.3624768257141
Epoch: 155 | Training loss: 1.9205866370882307 | Elapsed time: 382.4254765510559
Epoch: 156 | Training loss: 1.9577552573125165 | Elapsed time: 382.5143506526947
Epoch: 157 | Training loss: 1.9510617076902461 | Elapsed time: 382.4716320037842
Epoch: 158 | Training loss: 1.9121147501737552 | Elapsed time: 382.5435354709625
Epoch: 159 | Training loss: 1.9431077564569343 | Elapsed time: 382.14464497566223
Epoch: 160 | Training loss: 1.9135584902942628 | Elapsed time: 380.9251718521118
Epoch: 161 | Training loss: 1.90406808817297 | Elapsed time: 381.169748544693
Epoch: 162 | Training loss: 1.8940034208441139 | Elapsed time: 381.07163190841675
Epoch: 163 | Training loss: 1.947365899731342 | Elapsed time: 380.9136254787445
Epoch: 164 | Training loss: 1.8894537759006471 | Elapsed time: 380.92467069625854
Epoch: 165 | Training loss: 1.9122406441466253 | Elapsed time: 380.9923083782196
Epoch: 166 | Training loss: 1.9271718039548487 | Elapsed time: 381.18447375297546
Epoch: 167 | Training loss: 1.8815259682504755 | Elapsed time: 380.91938066482544
Epoch: 168 | Training loss: 1.8897269820808469 | Elapsed time: 381.1435887813568
Epoch: 169 | Training loss: 1.8999362171144414 | Elapsed time: 381.11793637275696
Epoch: 170 | Training loss: 1.8942920865869164 | Elapsed time: 381.1667470932007
Epoch: 171 | Training loss: 1.9215439477361234 | Elapsed time: 380.8827133178711
Epoch: 172 | Training loss: 1.8809674019204046 | Elapsed time: 381.2058165073395
Epoch: 173 | Training loss: 1.8905297024805743 | Elapsed time: 380.97666478157043
Epoch: 174 | Training loss: 1.9005560534340995 | Elapsed time: 381.116632938385
Epoch: 175 | Training loss: 1.8901582561937489 | Elapsed time: 381.21115899086
Epoch: 176 | Training loss: 1.8904224436982233 | Elapsed time: 380.97059416770935
Epoch: 177 | Training loss: 1.8721130387227338 | Elapsed time: 381.197669506073
Epoch: 178 | Training loss: 1.8694484422081394 | Elapsed time: 381.09771490097046
Epoch: 179 | Training loss: 1.852323569749531 | Elapsed time: 381.13876390457153
Epoch: 180 | Training loss: 1.8543287390156795 | Elapsed time: 380.9174301624298
Epoch: 181 | Training loss: 1.8406970823617805 | Elapsed time: 381.1723005771637
Epoch: 182 | Training loss: 1.8722762021803319 | Elapsed time: 380.9869408607483
Epoch: 183 | Training loss: 1.8622473003272724 | Elapsed time: 381.1568877696991
Epoch: 184 | Training loss: 1.855301623057602 | Elapsed time: 380.93112874031067
Epoch: 185 | Training loss: 1.8563021735141152 | Elapsed time: 381.11108016967773
Epoch: 186 | Training loss: 1.862957673861568 | Elapsed time: 381.57744812965393
Epoch: 187 | Training loss: 1.8889696651831605 | Elapsed time: 382.211758852005
Epoch: 188 | Training loss: 1.859774567130813 | Elapsed time: 382.26111102104187
Epoch: 189 | Training loss: 1.8498636537924744 | Elapsed time: 382.2559494972229
Epoch: 190 | Training loss: 1.8577704913634108 | Elapsed time: 382.5573811531067
Epoch: 191 | Training loss: 1.8556607450757707 | Elapsed time: 382.37375569343567
Epoch: 192 | Training loss: 1.8209400732714431 | Elapsed time: 382.19584488868713
Epoch: 193 | Training loss: 1.8685479809467058 | Elapsed time: 382.3957521915436
Epoch: 194 | Training loss: 1.8560879839990372 | Elapsed time: 382.24983406066895
Epoch: 195 | Training loss: 1.8459782152247608 | Elapsed time: 382.21342396736145
Epoch: 196 | Training loss: 1.8203948368703513 | Elapsed time: 382.4323761463165
Epoch: 197 | Training loss: 1.8527351080026842 | Elapsed time: 382.42653727531433
Epoch: 198 | Training loss: 1.8305626211309791 | Elapsed time: 382.4696569442749
Epoch: 199 | Training loss: 1.827475288756808 | Elapsed time: 382.2669575214386
Epoch: 200 | Training loss: 1.8429505269330246 | Elapsed time: 382.49278259277344
Saving model to: /scratch/eo41/vqgan-gpt/gpt_finetuned_models/say_gimel_konkle_iid_200.pt
Epoch: 201 | Training loss: 1.8505981398704356 | Elapsed time: 382.43061232566833
Epoch: 202 | Training loss: 1.8512355734531145 | Elapsed time: 382.1230037212372
Epoch: 203 | Training loss: 1.837297686956879 | Elapsed time: 382.28249621391296
Epoch: 204 | Training loss: 1.8195660024657285 | Elapsed time: 382.71535444259644
Epoch: 205 | Training loss: 1.8118615804758287 | Elapsed time: 382.2807514667511
Epoch: 206 | Training loss: 1.8207211386888547 | Elapsed time: 382.2498517036438
Epoch: 207 | Training loss: 1.8261052280440366 | Elapsed time: 382.42029571533203
Epoch: 208 | Training loss: 1.8309695890971593 | Elapsed time: 382.3717908859253
Epoch: 209 | Training loss: 1.836545139327085 | Elapsed time: 382.486044883728
Epoch: 210 | Training loss: 1.8301017006537073 | Elapsed time: 382.7158281803131
Epoch: 211 | Training loss: 1.8242780248025305 | Elapsed time: 382.56347274780273
Epoch: 212 | Training loss: 1.7909883744734572 | Elapsed time: 382.33853554725647
Epoch: 213 | Training loss: 1.814144141691968 | Elapsed time: 382.21973514556885
Epoch: 214 | Training loss: 1.7768818175882326 | Elapsed time: 381.21605491638184
Epoch: 215 | Training loss: 1.8103649302532798 | Elapsed time: 382.6580500602722
Epoch: 216 | Training loss: 1.8248708750072278 | Elapsed time: 382.2195942401886
Epoch: 217 | Training loss: 1.798491665295192 | Elapsed time: 382.2815828323364
Epoch: 218 | Training loss: 1.8298730653031428 | Elapsed time: 382.58778071403503
Epoch: 219 | Training loss: 1.811551340540549 | Elapsed time: 382.4283244609833
Epoch: 220 | Training loss: 1.7976066510480149 | Elapsed time: 382.3355267047882
Epoch: 221 | Training loss: 1.808038214095553 | Elapsed time: 382.33852195739746
Epoch: 222 | Training loss: 1.8056163581690394 | Elapsed time: 382.31953287124634
Epoch: 223 | Training loss: 1.8105236973081316 | Elapsed time: 382.44140100479126
Epoch: 224 | Training loss: 1.8021400405052013 | Elapsed time: 382.60066962242126
Epoch: 225 | Training loss: 1.7824034099292039 | Elapsed time: 382.62664580345154
Epoch: 226 | Training loss: 1.7986631214170528 | Elapsed time: 382.6247479915619
Epoch: 227 | Training loss: 1.7887186367708938 | Elapsed time: 382.2919626235962
Epoch: 228 | Training loss: 1.8067273690288228 | Elapsed time: 382.35288190841675
Epoch: 229 | Training loss: 1.7859429031386411 | Elapsed time: 382.4915566444397
Epoch: 230 | Training loss: 1.7756500046952326 | Elapsed time: 382.5399935245514
Epoch: 231 | Training loss: 1.77304232299776 | Elapsed time: 382.36256170272827
Epoch: 232 | Training loss: 1.7665962402085613 | Elapsed time: 382.56675386428833
Epoch: 233 | Training loss: 1.7977175918736852 | Elapsed time: 382.3470823764801
Epoch: 234 | Training loss: 1.7667552510598548 | Elapsed time: 382.60353446006775
Epoch: 235 | Training loss: 1.7978494929191762 | Elapsed time: 382.3121452331543
Epoch: 236 | Training loss: 1.7802089246592128 | Elapsed time: 382.61383724212646
Epoch: 237 | Training loss: 1.7950365498549956 | Elapsed time: 382.30159544944763
Epoch: 238 | Training loss: 1.7864527612700498 | Elapsed time: 382.6380386352539
Epoch: 239 | Training loss: 1.7818028120169962 | Elapsed time: 382.3175003528595
Epoch: 240 | Training loss: 1.7804744575256692 | Elapsed time: 382.42980456352234
Epoch: 241 | Training loss: 1.777758518556007 | Elapsed time: 382.78632259368896
